sample_id,iteration,seed,Percentage of burned trees
26,3,167472074803464156837882624649389916503,0.9919441460794844
26,4,297340024784244275907837621628752759646,0.9958825635517364
26,5,255740126479647891931398536587478061679,0.9910490511994271
26,6,283770534061080615879536186342458305431,0.9931972789115646
26,7,180382684558515265382920669622268205311,0.9928392409595417
26,8,30855850949203589456371607636744839227,0.9958825635517364
26,9,167543862201778630660272027434401485170,0.9955245255997136
26,10,257563912609984856042647908527423967383,0.9933762978875761
26,11,171187085357195806777364559604399818556,0.9964196204797708
26,12,158125984155419049551678541393095231844,0.9928392409595417
26,13,201164941098186032921635553211391081223,0.989437880415324
26,14,295948163875831703861954148552573553203,0.9948084496956677
26,15,86615043546593547722658743595487652987,0.9880057286072323
26,16,331755632214178366737895221167762518787,0.994092373791622
26,17,142471996003391240909010602971036095637,0.9939133548156105
26,18,234778243936185632375425936158392710099,0.9964196204797708
26,19,183339749629298025547356540838472668705,0.9926602219835302
26,20,48757774065943398521713625616661095709,0.989437880415324
26,21,313943178210800899813842104350909830082,0.9953455066237021
26,22,270212873709768855035124575568333506822,0.9953455066237021
26,23,52396230983929084585566185179250436743,0.9931972789115646
26,24,267244609197845817800439322694441032297,0.994092373791622
26,25,172361035208704516581341837674904331565,0.9924812030075187
26,26,284562456494161074066001021463663065489,0.9953455066237021
26,27,205646537804554563953464206535433974435,0.9930182599355531
26,28,159263223547428696089945649993753110934,0.9930182599355531
26,29,76715140799346983527619182115717902586,0.9942713927676333
26,30,294432383074758025816355275462487779004,0.9948084496956677
26,31,7236855025862095925987754400465553699,0.9957035445757251
26,32,119626721536340237061183043111424819987,0.9905119942713928
26,33,197625607644123531327649647017263360144,0.9933762978875761
26,34,249136907240619921309497360634956163880,0.9948084496956677
26,35,23722296935335642440554179378814657568,0.9931972789115646
26,36,120742379762289825049871180468091189832,0.9878267096312209
26,37,209949557349415359514600798612931563012,0.9930182599355531
26,38,229376922339930166945444691387176073650,0.9928392409595417
26,39,100026123222744604926733238810931902153,0.9953455066237021
27,0,104112334723971016159490237747611218831,0.9919636617749825
27,1,150321505205890842863668834348653423762,0.9963312368972747
27,2,187139882747425024569135705166192917770,0.9956324248777079
27,3,35868229786875127138875818520522521204,0.9959818308874913
27,4,312708237653518995550223927645667380739,0.9956324248777079
27,5,313231383149605217650116290473548019077,0.9959818308874913
27,6,268219460200731007899836005468306387998,0.9942348008385744
27,7,207356294174404381546773531537406794244,0.9958071278825996
27,8,236036537355923710582299326658770953120,0.9972047519217331
27,9,267428362553275340493693997276974862353,0.9975541579315165
27,10,181974278385145813299971016960615574069,0.996680642907058
27,11,296042462787735719956800011468958856109,0.9965059399021663
27,12,222682914122368220374853904843272112383,0.9945842068483578
27,13,8924047384951224271506296381179154291,0.996680642907058
27,14,100413285312068564222258623172190619117,0.9912648497554158
27,15,157845592552933569473534183707887286166,0.9952830188679245
27,16,272881339629805884974202165358773634852,0.9910901467505241
27,17,262196937503293966608491866136951462041,0.9963312368972747
27,18,183832104033045805920441539564408311713,0.9972047519217331
27,19,299712987856750365310958382847484556745,0.9952830188679245
27,20,5168416886734273976947164407623673151,0.996680642907058
27,21,210752365124967663133120941622134222869,0.9958071278825996
27,22,290819373092487861501273290086694610514,0.996680642907058
27,23,316812388720891401647941297505938939338,0.9970300489168413
27,24,76392432070112569476468353819622630859,0.9970300489168413
27,25,19293933475648885369980920649900669013,0.9954577218728162
27,26,28010123322467302801483976684915528257,0.9954577218728162
27,27,252268137017068722450957577466884160266,0.9968553459119497
27,28,275551150579060278678107863356036060174,0.9982529699510831
27,29,57498877489310272763927167852142872770,0.9945842068483578
27,30,254554561750625321743221205503152834126,0.9968553459119497
27,31,67738252883836374918765672563630354571,0.9952830188679245
27,32,314257140905675247657425843780422927902,0.9968553459119497
27,33,280188714119144036811207083417486912276,0.9952830188679245
27,34,35421483067134890366985359837916510120,0.9958071278825996
27,35,85900984415652330198466764850938900562,0.9968553459119497
27,36,254864822844858048908437033253014671210,0.9956324248777079
27,37,260502535921962950543005073438676791737,0.9945842068483578
27,38,249674115448509164561685906913488570620,0.9935359888190077
27,39,311305730804905948828572918637227905995,0.9952830188679245
28,0,233578223998288104223196785274360794738,0.9972705561241897
28,1,57266136052646312470174571078566165568,0.9957352439440464
28,2,240668901296814095835678517639474526661,0.9965881951552371
28,3,14860764373733866053090420529395454316,0.9969293756397134
28,4,113851089320813683714191585603290911790,0.9948822927328557
28,5,226042657444060554187865945475974453439,0.9965881951552371
28,6,1482469267214835016721805264530517323,0.9981235073353805
28,7,150103468365845688324315310108804207518,0.9979529170931423
28,8,10103955957456066464089436224239172129,0.9970999658819516
28,9,23024602170417404753818674931629822302,0.996417604912999
28,10,334791789215274364701127066776525057083,0.9967587853974753
28,11,314636146607836991778790306632533979903,0.9959058341862845
28,12,137884081886931258549285940494769628527,0.996417604912999
28,13,11053951967792732661122453761015343731,0.997611736608666
28,14,78572465457820244213950243718610916920,0.9967587853974753
28,15,166812984394860038757313228866162966624,0.9969293756397134
28,16,314905475339004189397072955297332244378,0.9969293756397134
28,17,321073007631519832830168363420108604180,0.9982940975776186
28,18,79409235655743002621684568000713138310,0.9969293756397134
28,19,10470669752850882863219811764808692670,0.9960764244285227
28,20,325709298352715767452394720138803067600,0.9959058341862845
28,21,274390719677182124628399771532523225940,0.9989764585465711
28,22,248735290491786276593463153552491277128,0.9981235073353805
28,23,152574844854063067198912083954315355277,0.9986352780620948
28,24,218171748953783686247103924371406396027,0.9972705561241897
28,25,198885182437695009229594262859154570287,0.997611736608666
28,26,85907664080492700920037455338478804849,0.9981235073353805
28,27,233688049659674134793213967324468069412,0.9981235073353805
28,28,143292460488364081367671527718418090071,0.9970999658819516
28,29,136120632580921044156951286431079290671,0.9969293756397134
28,30,283503626930055673236048356325559612238,0.9967587853974753
28,31,186971100145596848110937368290748859637,0.9960764244285227
28,32,263338960465493065944434676597607696990,0.991641078130331
28,33,85622810478069136025894762268922511133,0.996417604912999
28,34,4005242273554729548381754291305080633,0.9969293756397134
28,35,165570028599995686022064239598085432551,0.9938587512794268
28,36,72950372008688562267430780321341253891,0.9981235073353805
28,37,215780179464843783197535564536973483014,0.9984646878198568
28,38,129671716574965326996283411981418905302,0.9967587853974753
28,39,188546134742179031535031737498017884167,0.9955646537018082
29,0,218256059184150395097580091258608427732,0.998
29,1,167641754750658596004755084349514353264,0.998
29,2,25666028141482601870653998600921329505,0.9963333333333333
29,3,133530738284929882968295367886902022036,0.9966666666666667
29,4,177515597114479862263665626329348032046,0.9976666666666667
29,5,315060228792996785886965331447723191582,0.9971666666666666
29,6,35560499211882238684648780485708057860,0.9985
29,7,113399903577245775800979120377002493045,0.9981666666666666
29,8,137524494346310057306188398793158153604,0.9951666666666666
29,9,36586263477138250344152686454380469850,0.9986666666666667
29,10,237373125405607042556205220168124812814,0.9966666666666667
29,11,299147434302544250906090664848581580121,0.9963333333333333
29,12,153487681121778820291442012570727301430,0.9986666666666667
29,13,44219829958542404462745543852316342104,0.9971666666666666
29,14,247335081573623788378846723680216810883,0.9973333333333333
29,15,115162705994875156775327740281235363864,0.9946666666666667
29,16,8020426582687341585153158534021930008,0.9961666666666666
29,17,209989131876125273056794166317740452375,0.9983333333333333
29,18,138942898200461353147595083112161374982,0.9995
29,19,109742868895134788976289974192260436793,0.9966666666666667
29,20,14142753962424104422436903712302234850,0.9991666666666666
29,21,169572421898810715595714402105256451529,0.9973333333333333
29,22,118263198790091515271185975884929275445,0.9983333333333333
29,23,97752826674694557029673856729730277424,0.9978333333333333
29,24,209259033429783204164466212874088185923,0.9975
29,25,24051315378019695980012509777382308405,0.9985
29,26,105194174177123720676342635461719397627,0.9991666666666666
29,27,103700192287470598747167571178190654237,0.9981666666666666
29,28,153089571297632415392955786447083666875,0.9975
29,29,232832573222726169479287027619678690519,0.9981666666666666
29,30,32816695728122918784569062118537875695,0.9971666666666666
29,31,286702384409412539110333929383120365597,0.9981666666666666
29,32,40751000742716992544286606054507847409,0.996
29,33,238372377670602429111947656718062259294,0.9966666666666667
29,34,168037922303528332119880984863481858511,0.993
29,35,219121194244541081266212862144410512076,0.9978333333333333
29,36,15928805977277961638211930009929236115,0.9981666666666666
29,37,11357046690701058961848085487840134371,0.9981666666666666
29,38,126308307567229794012809348768976675647,0.9948333333333333
29,39,62010634142875069356582481349652375346,0.9988333333333334
