sample_id,iteration,seed,Percentage of burned trees
13,3,237669977685235989808735060862317051001,0.23833377273925652
13,4,145183036813003609229475482422766432385,0.2657527023464276
13,5,129610793615233751381142166152763108167,0.13920379646717637
13,6,175941687974765932741374608553182333082,0.14553124176113894
13,7,103588371482898599134089562643623061967,0.21697864487213286
13,8,307365088406016833934850929035612306251,0.18560506195623516
13,9,46377645543552316475020646347527867740,0.3353546005800158
13,10,97711695210144508712610555086410717602,0.23121539678354863
13,11,313254091818871233749110846814832833640,0.2412338518323227
13,12,334914046626921319411077998435989112368,0.2683891378855787
13,13,12593970401892290316604163607111388659,0.19746902188241497
13,14,320689520527578989120376981221718620677,0.07197469021882415
13,15,131908031626717390815791832973402727326,0.2254152385974163
13,16,292618036232310399384237548964784620540,0.37490113366728184
13,17,67402667485692993069253873281119637767,0.11811231215396784
13,18,59887570941446852885012436009141547840,0.09464803585552334
13,19,122777941138009954070985139668090999723,0.21935143685736883
13,20,270832199621016561540291197515279947991,0.1990508832059056
13,21,223196423668685071971735035698140474313,0.14289480622198789
13,22,243330214922532814340237119861770419807,0.13340363828104404
13,23,228788914319744715583266995868095472469,0.08252043237542842
13,24,196460450821156935875687133467913128683,0.1708410229369892
13,25,78597024539216932456275242293205070494,0.14474031109939361
13,26,274591186922158443263303778701917700564,0.11336672818349591
13,27,207586493961256682550317528982232734961,0.08594779857632481
13,28,118247328096182416317803043665820768993,0.12523068810967572
13,29,81022356500721499329909614802041932035,0.269180068547324
13,30,120933234207536306699861240207362434564,0.06749274980226734
13,31,231625165543893927975422295873368365402,0.1708410229369892
13,32,122154708082535656365276870261877475859,0.32480885842341156
13,33,156453152111028123270404388859297935378,0.353018718692328
13,34,262233974002204671852759927086649313565,0.1513313999472713
13,35,154247341875498705642559749158051420910,0.32559978908515685
13,36,308892795642093531351918231574560423783,0.07698391774321117
13,37,23423641778678158387133626737665711259,0.1637226469812813
13,38,195779079163941359523991924369677094147,0.16846823095175323
13,39,143085597459021688033747562466638864279,0.05141049301344582
14,0,60178755160229473641028559711359981968,0.3515644874077843
14,1,41268992975483652336072961081874334475,0.25235309081658613
14,2,266822062934066000202589002473518006633,0.3029763418977359
14,3,264872255670981100778025751666418968533,0.32510811498346476
14,4,297148782989765473320374389748804849423,0.4024421266853218
14,5,190086984235121814583661858623241114224,0.2177562961078606
14,6,98296465624337262618598178755604413614,0.648181124395828
14,7,283310526990719508361736652464671605800,0.6802340371406767
14,8,293878364367539627557451992298408794306,0.5716102772831341
14,9,104820476250674303145244166376641905919,0.33197659628593235
14,10,111049544364832725562433912484195777077,0.2220808954464513
14,11,268617461889835577723217835182288221727,0.19282625286186722
14,12,221347785545211942235424431881052764150,0.14856270669040955
14,13,318549567546199416926562347157400992704,0.24548460951411855
14,14,19205390008987666521669590152801858092,0.2978885779699822
14,15,46239138644275586863615951755748647221,0.5718646654795217
14,16,39133436832227471710137920496810570293,0.17807173747138133
14,17,109477620794497912576191227702505173275,0.27041465276011195
14,18,14177368850070225831460785362736840479,0.27575680488425336
14,19,193540239327184631465855176016609390101,0.16611549224116
14,20,212677847637804058529708028255580961398,0.42788094632409057
14,21,67344166713751927914204631317724795172,0.3365555838209107
14,22,196348595789746945449064846489857558782,0.1951157466293564
14,23,16510422018962529753632231981266870846,0.14220300178071738
14,24,227002042335318028469941145314371881273,0.14271177817349276
14,25,288025944340848813550441802543106636393,0.35029254642584584
14,26,12875024426411178481978565134835572225,0.20376494530653777
14,27,48486162005733081425983858651076817141,0.16942253879419994
14,28,329403933533388503304925256945362180788,0.3937929280081404
14,29,62787514347815380478195151802445287509,0.4624777410328161
14,30,32774635146258257621446030851921449563,0.3876876112948359
14,31,113969063733856919371711868639866187637,0.15644874077842788
14,32,163059433430989744791167801221219585229,0.23073009412363266
14,33,50638342128754777214131615143230781923,0.44467056728567794
14,34,185259863701958257089894564184779284032,0.12643093360468075
14,35,86457416267122716604032916160050477401,0.08038667005850929
14,36,267409368492493928337481025168314481724,0.5899262274230476
14,37,308476973858917313421440072174471196189,0.11116764182141949
14,38,20699459430381788197747670148694296336,0.5230221317730858
14,39,305379119062214829742228524012908208418,0.36046807428135336
15,0,25595271293882948877515181110074349632,0.40142576204523106
15,1,211497165471242209211399019203983247837,0.19370698131760078
15,2,85586844955474729180485938988924275232,0.5307276302851525
15,3,44829411248985627078862399592380575463,0.7554080629301868
15,4,334883484992275642242494379283974806041,0.44591937069813176
15,5,319899531309721031475222683074701147327,0.12733529990167158
15,6,199716218177178194862423536417506340842,0.6804326450344149
15,7,182397031304374050536324059224683737176,0.47615535889872174
15,8,161489149620387668142530612288206975482,0.5990658800393314
15,9,39657217434199849301132603706668905230,0.7595870206489675
15,10,185183608965050986929638308800643729499,0.8035889872173058
15,11,257502045379084858061600928199601599140,0.6371681415929203
15,12,126724504554234854615559137789098578626,0.5752212389380531
15,13,12941452699212417269886109006982847989,0.683874139626352
15,14,18860013185378118952344672727272677302,0.40412979351032446
15,15,57820508695490850205637145047016327511,0.13446411012782694
15,16,175030720681263684683237794536610647215,0.7984267453294002
15,17,227337035987740111091539920873368750822,0.2182890855457227
15,18,108385162121183751051772398410330520447,0.6111111111111112
15,19,280522727338337044172555002648310404227,0.6187315634218289
15,20,330229598300240662461538071490190046586,0.7610619469026548
15,21,14072282402998896252504639289497122957,0.6288102261553589
15,22,270293330471176078432007701406977471988,0.0880039331366765
15,23,20489513764589113153071282285061842363,0.29547689282202555
15,24,14132656460771522408134502296907005707,0.7057522123893806
15,25,130351101893828316222854972262743491390,0.19051130776794495
15,26,321830219350283991817581551076825394147,0.5154867256637168
15,27,53735212066053332199892650505975944798,0.7200098328416913
15,28,320295234088612488383043948948389244074,0.3608652900688299
15,29,22112690150046041299774759682096021758,0.6256145526057031
15,30,64709007098030735316985379492794941091,0.7632743362831859
15,31,319019416822089434025419312397746709081,0.7197640117994101
15,32,294151602729271726253448570148011189397,0.49262536873156343
15,33,334255767256645346435103921722740214569,0.5914454277286135
15,34,80580779398867465658181490491226704232,0.7229596853490659
15,35,119166480078934069677204275134827289846,0.19837758112094395
15,36,266976534555010164693722786787572593412,0.7603244837758112
15,37,272701355172672776179115898193863473633,0.7087020648967551
15,38,107855236547062245939866872931441409193,0.5582595870206489
15,39,48581422340559967780864281485133181711,0.7382005899705014
16,0,61483973789726130793488602585401347695,0.7677127912505944
16,1,50138881600375816108253264394145815143,0.8530670470756063
16,2,29134079695847715392980818228336102503,0.8247741321921065
16,3,237566330115918389125198929543115227677,0.8597242035187826
16,4,204523890359593266782170161069990268245,0.8314312886352829
16,5,38586575285466043404713555531055045517,0.7470280551592963
16,6,147040876572726592327750789312312538939,0.7234902520209225
16,7,254393434219932655494106200803104982690,0.5827389443651926
16,8,289777176376967175313666924930567232487,0.7173086067522587
16,9,191874566343077916345154123787577852468,0.21065145030908225
16,10,45307964529909246002093317841145537486,0.8067047075606276
16,11,69271531239543190862337726397313672410,0.5946267237280076
16,12,53807910666170088118456379676309204566,0.7710413694721826
16,13,8549653720746191574012750273731237355,0.7394198763670946
16,14,172579133405421642411563605415099784973,0.7503566333808844
16,15,297391974188870029054261698735403383636,0.36067522586780787
16,16,84484588828412236302522487952938747597,0.7627199239182121
16,17,194385003939143695747881100671254324061,0.7301474084640989
16,18,202614676511258259327451958433544970006,0.8961008083689966
16,19,299502356992993684377745121850454576183,0.7893485496909177
16,20,314454496214549807296709827459498804425,0.6597717546362339
16,21,80235538421048021315565732153534167948,0.7541607227769852
16,22,15279836040438249633076918529411694103,0.666191155492154
16,23,170060331821136795578526247402758671456,0.7784117926771279
16,24,67697202780144359001010017817010811432,0.24512601046124585
16,25,323700224275063241408850807499324353695,0.3804089396100808
16,26,110592106370535516363724665353572386502,0.7891107941036615
16,27,314928518105362963267753991256927143478,0.821207798383262
16,28,232867912584432878997911937345128345057,0.49310508796956726
16,29,71444951424139185743715885549194293454,0.8057536852116025
16,30,34341019617558239657931002262989723430,0.6733238231098431
16,31,171634847489461619563068909262089899328,0.6538278649548265
16,32,160010524609892646643046682069136244981,0.3877793628150262
16,33,33502613293457571883615262168280284833,0.9189253447456015
16,34,247916406609851599622612325035601169280,0.8304802662862577
16,35,7116504897502615354740178254052758927,0.8739895387541607
16,36,330771741676390002338623251885885572539,0.7303851640513552
16,37,184896318512038250669925400118870337259,0.3435568235853543
16,38,3329056789597041655417966105927904494,0.7815026153114598
16,39,17271609319707581796155162092594438694,0.4003804089396101
17,0,135376069083101750989186041598615953000,0.9102209944751382
17,1,290720801826209949878938738735094973579,0.8994014732965009
17,2,230156442451120434993716775180854281028,0.9069981583793738
17,3,50990084536619757782664563076731924211,0.8213627992633518
17,4,220541335591634954991058753024820185457,0.8627992633517495
17,5,226140976754936388776500748426598063320,0.9072283609576427
17,6,157392308467307924338410639572646900975,0.6811694290976059
17,7,137802580637560699402634828179767725748,0.8835174953959485
17,8,93100755041667279636952602565372695969,0.8846685082872928
17,9,39162417791418814263844563585154684124,0.8294198895027625
17,10,146088018862783114807209173234204491359,0.8423112338858195
17,11,221350296404260197157738043814854787480,0.8128453038674033
17,12,96661945822404931894744343759603692628,0.1259208103130755
17,13,151116702673050175888061670684849481284,0.7074125230202578
17,14,316169935111024689374024974188559264495,0.9226519337016574
17,15,277727595517775666894206274125651355581,0.8844383057090239
17,16,204699167057426160523188745566359132053,0.8945672191528545
17,17,105053355507498118335628810582491617228,0.8542817679558011
17,18,67860155806947162812765286856456905532,0.8865101289134438
17,19,4009627628069212975191668698134472304,0.7617403314917127
17,20,106113487932841540821321295251607253128,0.9069981583793738
17,21,151167465308976214752392709642342287275,0.8308011049723757
17,22,245974943202487990893865838572374445694,0.8296500920810314
17,23,48985291834142337776860614352426978885,0.8273480662983426
17,24,331106062645155763924815453808928118982,0.8924953959484346
17,25,67236966593088883958388099051780446037,0.8183701657458563
17,26,46828502601770852204268515985976152782,0.8561233885819521
17,27,117715911709165758212638726542375259623,0.8505985267034991
17,28,259821652127665616025913069345151544398,0.8206721915285451
17,29,207864788749162710611359823209209838873,0.6850828729281768
17,30,67251440472769905371166070374268858330,0.888121546961326
17,31,22537597051801986968148795210933162700,0.9157458563535912
17,32,24762690322054776950461895435085140544,0.9277163904235728
17,33,150844843891785939609761780832224137624,0.8825966850828729
17,34,97704690824937830825585957668848321133,0.3287292817679558
17,35,59212168861313130161717216274548086483,0.5416666666666666
17,36,103090458749434693770545761737962087186,0.9191988950276243
17,37,275063902975076298917171944814113118062,0.8796040515653776
17,38,16165677241432256503516312411932103155,0.9215009208103131
17,39,305647993496046787905155748400728906708,0.9019337016574586
18,0,22291081065565123133262082606858155084,0.9174475680499777
18,1,245250748552572560289923614719753941115,0.8253012048192772
18,2,204692839299143957338687769303742688223,0.9178937974118697
18,3,302779598505271775388241763702351799838,0.9339580544399821
18,4,309941306378451549190912034452678830524,0.893351182507809
18,5,333216659048695244947176496547778840688,0.9087460954930835
18,6,336951737733833891095382526262848626152,0.9147701918786256
18,7,58335025678674249500772354097977591138,0.9252565818830879
18,8,335432133046825793197122872420289173596,0.9518072289156626
18,9,108715777296203741399705465347870498042,0.892458723784025
18,10,34987388345093818134686950851549032876,0.928380187416332
18,11,89219513688839094088814378616474950228,0.9165551093261937
18,12,178203068545946525465338772281698083903,0.9460062472110665
18,13,88660933726136885142903762268243865150,0.9100847835787594
18,14,55652714412849297875556844389170097762,0.8389112003569835
18,15,181546501366516357318341813454977086499,0.9426595269968764
18,16,8716119213996541575611984774925186260,0.9359660865684962
18,17,236628287722914018427489760728260520330,0.8739402052655064
18,18,78373503430343010458997402682862060633,0.9346273984828202
18,19,282032401882843460167995180043257084194,0.92904953145917
18,20,35190917070735590829895415002559171030,0.9263721552878179
18,21,69086263080005906160723673195590184082,0.9515841142347167
18,22,318336542861711534162356211902417659249,0.9094154395359214
18,23,11937747329456523547165358012394091730,0.9384203480589023
18,24,309826541367544342769351915852725286145,0.9060687193217314
18,25,137682915157825585302542934851119567965,0.9172244533690317
18,26,248392831860340022218582073478405813105,0.9094154395359214
18,27,317638731517244537047869410638186285500,0.9116465863453815
18,28,258989207594399312513454671332639513657,0.9056224899598394
18,29,309344176140572061747101402052428607739,0.8275323516287372
18,30,324201204209379805890496638833264383524,0.9551539491298527
18,31,169584141502844282549234776014703311778,0.9370816599732262
18,32,205179606293344389504519403512563691850,0.9136546184738956
18,33,10227233990050032942433073815569325918,0.9245872378402499
18,34,262111746181153510933306877971145354792,0.925479696564034
18,35,219225466907500398618949850601212015128,0.675814368585453
18,36,61636466264890912872938455397099466495,0.9127621597501115
18,37,198569770001481179334456530183389707177,0.9388665774207943
18,38,52423337474448944224168557129321505294,0.8389112003569835
18,39,317769824744887308829800251091768721323,0.9176706827309237
19,0,46343150124270462555408216685576383451,0.9413419913419914
19,1,147783624694743575264041345129629104924,0.9435064935064935
19,2,126062171820256120491855418009646610551,0.9571428571428572
19,3,236728734887115599817801549297114729800,0.9471861471861471
19,4,71544029972835367394342509909566663461,0.9619047619047619
19,5,203272792001089038253134520043253861057,0.951948051948052
19,6,331773743953425707147948575823712147528,0.9619047619047619
19,7,8454584410658967289519706073978898300,0.9038961038961039
19,8,238213799266172042958169856610921951512,0.9441558441558442
19,9,76735690879039947208222628452159202899,0.8904761904761904
19,10,6557139608345571902797566980732986268,0.9586580086580087
19,11,320404742465350086234261937350408487304,0.9422077922077922
19,12,16265647836050187723197311687282225524,0.9504329004329004
19,13,27920866029825571647428788357922521284,0.9744588744588745
19,14,93638595117114962330558300902585279780,0.9125541125541126
19,15,29421359249543685429883801042255931524,0.9562770562770563
19,16,284997336731027182444002210767719102583,0.9264069264069265
19,17,316599329181704220210816868870666352750,0.9456709956709957
19,18,81489095488149894707281419860136059148,0.9341991341991343
19,19,280557850382163180029087229799967026248,0.9590909090909091
19,20,41157489567285771386098338205903712449,0.9385281385281385
19,21,133140299439263524106102269788115704065,0.9515151515151515
19,22,304937714559112284446402550779143186736,0.9478354978354978
19,23,320168478088691241677194576669048123414,0.9532467532467532
19,24,89876504448096861221714026808349085050,0.9207792207792208
19,25,299444496627784478653774744177923135495,0.9452380952380952
19,26,156447522659191455930752513987619907944,0.948051948051948
19,27,202074120487974935232158837000908056506,0.9640692640692641
19,28,314462121658304245375650496127252408205,0.9393939393939394
19,29,309728501664793824593631816970855212405,0.9554112554112554
19,30,325503333853624648213672891926386359460,0.8958874458874458
19,31,150172644196074115446450079136541739961,0.9177489177489178
19,32,37493895634209725407945790190458240812,0.9558441558441558
19,33,300718148802052018392505910020589711505,0.9551948051948052
19,34,14037710925840923752628032266855860314,0.9508658008658009
19,35,95376772043676762631443944164450218462,0.9398268398268398
19,36,268114738395910730733939092889716810354,0.9411255411255411
19,37,293904725668885790461847778494211241433,0.964935064935065
19,38,232548771487215828615715771911407224124,0.9443722943722944
19,39,184884182247659581739404078039388965675,0.9590909090909091
20,0,257961734635942050778315358417500866250,0.9358974358974359
20,1,264346983780889760306342206323399555662,0.9029003783102144
20,2,35277937171270853424986765110342757505,0.9617486338797814
20,3,258087004052730057053372274200775070454,0.9653215636822194
20,4,146998697866803466104367870949232903061,0.9577553593947037
20,5,54584239727503494798119166240769591310,0.9741488020176545
20,6,242438074025289385117249626593591351839,0.924968474148802
20,7,305843087853507538356293677564592502863,0.9686843211433376
20,8,90574612101589927915992602941215489547,0.9638503572929803
20,9,221845507753588619325460792570636247827,0.9661622530474989
20,10,274845208368913906254876920686852872563,0.9735182849936949
20,11,145867427402797807088052858523688295301,0.9546027742749055
20,12,329917816230293098594516023680148473044,0.9682639764606977
20,13,103301827177697311668418324708173629473,0.9577553593947037
20,14,4950902704223420859404314172807616983,0.9422026061370323
20,15,141793133257738822235845718298378085628,0.9569146700294241
20,16,126884381415887862582111084558573799564,0.9602774274905422
20,17,63859487415636782063445439227385210217,0.9670029424127785
20,18,310525246534915644272827738197697583048,0.9775115594787726
20,19,193810434462855576814661275383181953455,0.9737284573350147
20,20,254995667616575240504235460974484326075,0.9537620849096259
20,21,75819702382661936273042653050943299929,0.9653215636822194
20,22,292777693922726808678767955660887861932,0.9417822614543926
20,23,179280974344384137289392531137121348698,0.9579655317360235
20,24,160452696640144328585353209585586710775,0.9564943253467844
20,25,92542918722413595232616242891658162445,0.9562841530054644
20,26,243824025173151283686117719015552262857,0.9722572509457755
20,27,90812831636591159650390695708423319555,0.974989491382934
20,28,289893761315982344869550701995356924272,0.9533417402269861
20,29,293162200965233263053477371013757486628,0.9583858764186634
20,30,144312388128096186656609206852638243213,0.9199243379571248
20,31,234699109580544311337131335936366634845,0.9541824295922656
20,32,318183717898753769286192327061157975462,0.9394703656998739
20,33,121271570866723768338429873667144735566,0.9670029424127785
20,34,280000229703760299168768371583736893687,0.9543926019335855
20,35,16649885258701862159565263338686772130,0.9682639764606977
20,36,176816479400666954425017749969345844822,0.9754098360655737
20,37,29297018637363852032763423303581336378,0.957335014712064
20,38,158501372972280763207199434989273952293,0.9737284573350147
20,39,332360234236159429085042899783276677798,0.9464060529634301
21,0,257181427138281311309741999871938454745,0.9632352941176471
21,1,60386521451387486246214275758375613671,0.9732434640522876
21,2,84571970124854739729870679480262553292,0.9826388888888888
21,3,80167405078455443707866084526813162549,0.9566993464052288
21,4,27612603716477319955224662558306629081,0.9669117647058824
21,5,261942291145393785920709967980537960105,0.9697712418300654
21,6,8251610744625777706217078313478694816,0.9750816993464052
21,7,243321930534049877583538785130693903477,0.9748774509803921
21,8,306606307088881272476223565154134993729,0.9705882352941176
21,9,45789421151449891010549739435811825992,0.9734477124183006
21,10,234227482837083867948549463686530024017,0.9428104575163399
21,11,278451280398536038811082169010562109776,0.9703839869281046
21,12,160925887624572999248032549788604583689,0.9656862745098039
21,13,101588668481474781091855711779056118855,0.9771241830065359
21,14,135016648548684586348306000550563920611,0.9705882352941176
21,15,262605545901206193950788282163800283407,0.9415849673202614
21,16,166311904069426344097657976640882675473,0.9522058823529411
21,17,18529339899007330983236276762287611571,0.9810049019607843
21,18,175716607467981144094718424238754284636,0.9775326797385621
21,19,317173624604416914769351412657969224536,0.9754901960784313
21,20,224042700164092488493891725419179944329,0.9689542483660131
21,21,194237903668565114765433243864621649751,0.9754901960784313
21,22,82448712481268841637481790266015868353,0.9732434640522876
21,23,11074511415052303794639182114524855581,0.9691584967320261
21,24,234529511002775610839942194087917094530,0.9765114379084967
21,25,300379620669476443661072980023688880144,0.9769199346405228
21,26,271396126183120981062067658203863467468,0.9779411764705882
21,27,116129662883668504889230072703835650623,0.9665032679738562
21,28,57690545872108708423311539375254607064,0.9761029411764706
21,29,60939470452769802612654742205293646346,0.9746732026143791
21,30,69623734933870655059202327652872782450,0.9822303921568627
21,31,252061266241616745496241954201821751657,0.9722222222222222
21,32,206484445534973226527968829147139625506,0.9730392156862745
21,33,264172258424718861427999056714931953454,0.980187908496732
21,34,94344388497268484407632477104175106349,0.9779411764705882
21,35,11011351899749650303816948292601137964,0.9671160130718954
21,36,248605563438702592746606076085112389643,0.9848856209150327
21,37,183063404673184066004955374123162940463,0.9720179738562091
21,38,207647473295685539647179352642004789468,0.9505718954248366
21,39,204170401644536862074649272475499863104,0.9844771241830066
22,0,186413993413873702823575436335888941866,0.9860945570123163
22,1,139615710170116441638733406542293858006,0.9852999602701629
22,2,4077125204202605963955292978082260539,0.9854986094557012
22,3,276692545163384112835337077740092438471,0.9743742550655542
22,4,84517030779248377216014481731273712629,0.9775526420341677
22,5,16632244875879477241894656543382302904,0.9775526420341677
22,6,230048478967994943734792044330427005040,0.9819229241160111
22,7,20816122602819993277188654099790213874,0.9902661899086214
22,8,9601809029993418859871823322234339301,0.977155343663091
22,9,285815994553358483682925302312187788086,0.9854986094557012
22,10,10907693882007904215863953521534493792,0.9827175208581644
22,11,172386577657245300295670747570352671953,0.9735796583234009
22,12,84235707752627313376931657362474537149,0.975963448549861
22,13,205714444446279642766263773039598618658,0.9825188716726262
22,14,131085041045970365092952216806971895496,0.9817242749304728
22,15,39975189459956648903589313893171365230,0.9775526420341677
22,16,287455798293513897013371865906206943949,0.9721891140246325
22,17,15283556220184480233161881357544924986,0.9761620977353993
22,18,318304990113126454510179643806681354100,0.9807310290027811
22,19,150885427425463830781767508846576257595,0.9719904648390941
22,20,128780804000833637621178414217463463157,0.9831148192292412
22,21,167391123534287532642613656392542494730,0.9845053635280095
22,22,155183443198058761770936310276310498697,0.9803337306317044
22,23,121115445184629063825349877940505313629,0.9803337306317044
22,24,30341120050231354498708963902863608678,0.9751688518077076
22,25,109075695815407664596998157318237183708,0.977751291219706
22,26,128267856098149105287943901393844687743,0.9817242749304728
22,27,309510620507322604012848633049269817900,0.9819229241160111
22,28,10887568444552863898367496435772763037,0.9646404449741756
22,29,274081076023929774513294602381866267869,0.9747715534366309
22,30,206177014467418166258619727252871105071,0.9803337306317044
22,31,66349703339462954300681113391266976068,0.9711958680969408
22,32,253764423378488784629275133767822884931,0.9837107667858562
22,33,172001283480761285743717003980921834076,0.975963448549861
22,34,90195582729560427361962004495858740020,0.9843067143424712
22,35,56277820658949317071325126579635582758,0.9815256257449344
22,36,276126393849921216932420242293772148869,0.9819229241160111
22,37,179756363078426373206364238780297723817,0.9847040127135479
22,38,30051136169691704507205127347853423510,0.9862932061978545
22,39,61566984910470013736331454681209323500,0.9868891537544696
23,0,308698124676963149279589358262977598996,0.9866589327146171
23,1,57238248028930662813522036428403169920,0.9945862335653519
23,2,227741223390290599009313299745535217893,0.9880123743232792
23,3,259265365453707218568357716585283258709,0.9789249806651199
23,4,223507303450395262476795208494622081024,0.9909126063418406
23,5,76281044904429700575090683910970305325,0.9851121423047177
23,6,287872507529749197170861384253252537766,0.9882057231245166
23,7,326751662905985275324904362735029056439,0.9922660479505027
23,8,79004055624362921578522070917177349844,0.9862722351121423
23,9,324715897439628178259976292937579732980,0.988399071925754
23,10,218921427433962848955811672479032489554,0.9880123743232792
23,11,58883589974928778105319960629176472378,0.9824052590873936
23,12,193728986826269129982602772482433487976,0.98569218870843
23,13,253316643711737754960344141363958215071,0.9895591647331786
23,14,58588185936155858137290002912899150608,0.9851121423047177
23,15,44864122572097526659931012625965830221,0.9860788863109049
23,16,78545947910301284002541273633629487231,0.9882057231245166
23,17,154891447038907983948375713186793341306,0.9775715390564579
23,18,337048507209680312941873579501721646427,0.9781515854601701
23,19,82327469593789772465256399100026022384,0.9891724671307038
23,20,187453718018882176848007811270603603632,0.9889791183294664
23,21,103885778106165135432281157127862891882,0.9885924207269915
23,22,199301600630868133153335694773107010122,0.9854988399071926
23,23,248083577772935128074689053888164497916,0.9868522815158546
23,24,260733270160950700576508898452498081697,0.9907192575406032
23,25,275779223640765776395822744660799311865,0.9868522815158546
23,26,289975428176295910027168472992759488861,0.9866589327146171
23,27,48471753445189081027324992497843575249,0.9860788863109049
23,28,60678304511639087003178619251410306443,0.9849187935034803
23,29,280086942416003649607281188614648477210,0.9841453982985305
23,30,130922943006828906362057928366262889275,0.9891724671307038
23,31,36889529511450184308876417613969251791,0.9854988399071926
23,32,286190154388780774106772037486161405229,0.9820185614849188
23,33,227109765786096351885383737369280965034,0.9671307037896365
23,34,238459615424870944659321096166824745218,0.9831786542923434
23,35,13052500865673279932986762518828216789,0.9903325599381284
23,36,224320230431932341331268068401117320742,0.9795050270688321
23,37,68614422681386344038506432228099426139,0.9882057231245166
23,38,296759799823615664124759367184563633257,0.9851121423047177
23,39,267912393395428546107014477411937806929,0.9791183294663574
24,0,127707091022094400148423412044146251040,0.9858757062146892
24,1,290135359370893984387996299699186086428,0.9868173258003766
24,2,239763763459322047515051452892886767983,0.9875706214689266
24,3,320347878793948790875199830013663313656,0.9813559322033898
24,4,219702985468408730007954691321717605307,0.9930320150659133
24,5,49772530034122785635229414189898843021,0.9854990583804143
24,6,57981539315194501051831306506396922708,0.9935969868173258
24,7,123324491176281112370616226664772389404,0.9937853107344633
24,8,182709976403937835725287480984223538304,0.9879472693032015
24,9,196730249649206928261750995152927036813,0.9890772128060263
24,10,41383237139549744957266708775657258416,0.9903954802259887
24,11,30172687180711112466080575509996450104,0.9883239171374765
24,12,300381726844747489609460476492656262763,0.9828625235404896
24,13,311786216993176640241472455828504417751,0.9909604519774011
24,14,142519723779500402632655091915866808509,0.9922787193973635
24,15,103189204886075869154634584310610407036,0.9898305084745763
24,16,320522038200411571487927444031366891224,0.992090395480226
24,17,207529809259393856474214337850932923113,0.9896421845574388
24,18,176455255553352806662698778565809348550,0.9809792843691149
24,19,300319981360798211999671859973693614817,0.9915254237288136
24,20,20636685845207799993040367215672612403,0.9747645951035782
24,21,129490801254820930839165524339298312696,0.9851224105461394
24,22,124102938301067913939485328908381750446,0.9849340866290018
24,23,121330735378985356749204473960066754571,0.9900188323917137
24,24,212836539265832319499211107613673144867,0.9862523540489642
24,25,253361337979663215715343815711849051857,0.9928436911487759
24,26,290583597231975190419226275955202224214,0.9919020715630885
24,27,197114099239337343825296983273867501305,0.987758945386064
24,28,91737113832656820033733953079718482912,0.988135593220339
24,29,320926466926938721474166168532866607112,0.9919020715630885
24,30,332718703094590459293042228490501434183,0.9903954802259887
24,31,76405920702655512054137560385734058767,0.9939736346516007
24,32,262001850068880086824479077033894019377,0.9792843691148776
24,33,285037991528321923097729418470386347455,0.992090395480226
24,34,77068974037161677674382643370987538079,0.9934086629001884
24,35,180317804229242914567039463761219441181,0.9847457627118644
24,36,252629031259227440303802400645251522855,0.9913370998116761
24,37,49004012558492941779183058412747532020,0.9902071563088513
24,38,259809428874561585191050989501562724579,0.9900188323917137
24,39,338453231388061467733426944303921602091,0.9896421845574388
25,0,128256084016169363392706322944894221943,0.9906387665198237
25,1,296463668119821086905433377206169333704,0.9930249632892805
25,2,141306750261226043173425497722802988825,0.9950440528634361
25,3,217534496948014280135056371158282243599,0.9906387665198237
25,4,11424116856691230501126738983684417072,0.9922907488986784
25,5,14753047197933643133786426775433652052,0.9913729809104258
25,6,281006030772313595607339446088639338114,0.9941262848751835
25,7,37743028104368920428785469582627963338,0.9862334801762115
25,8,256602447319103599008235266185193965421,0.9913729809104258
25,9,112899135004249623731535254506109102865,0.9952276064610867
25,10,327100235662210182973755645525057351613,0.9902716593245228
25,11,181266895378397474235446613964520158470,0.9864170337738619
25,12,40898845529101132219126687841741202156,0.9926578560939795
25,13,68826870852018409597475436286382190289,0.992474302496329
25,14,253301455822916002313665052351541318523,0.993208516886931
25,15,24449968483777965237289406673924152034,0.9904552129221733
25,16,206205692002288337685922943007222192599,0.9911894273127754
25,17,17514311572180686866777723340590832170,0.9946769456681351
25,18,161271021523192967411291805925495344567,0.9902716593245228
25,19,337343060440984059642648452089953147330,0.9906387665198237
25,20,281016965707335717074898276285937697710,0.993575624082232
25,21,90128939125506339302923885573774807870,0.9939427312775331
25,22,189970582213053405732331675698656049534,0.9968795888399412
25,23,326161276119160379715840981708187243450,0.993575624082232
25,24,112750022170371904418309565314145654684,0.9922907488986784
25,25,224535287930830654894103905529696685757,0.9957782672540382
25,26,151342006137392330343313134088897634933,0.9900881057268722
25,27,313477563818117702595919173201370065787,0.9930249632892805
25,28,215184614607097252826902730838359235959,0.98568281938326
25,29,159407693795988991491511169538929517484,0.993575624082232
25,30,72775646874331092594361983456349584536,0.9900881057268722
25,31,218148075305887823298451276639497279239,0.9926578560939795
25,32,137679565413235385143371575854387170338,0.9888032305433186
25,33,138445224311522921597096122888927223094,0.9888032305433186
25,34,181029712637719323514604363001409914928,0.98568281938326
25,35,151195761685011587562551418668923409510,0.9952276064610867
25,36,62292399410004834012050118540825801176,0.9921071953010279
25,37,49064998892839500521833961770239753365,0.9941262848751835
25,38,6602010362888035714776425747962303199,0.992474302496329
25,39,181132206927872832406157730483100409624,0.9917400881057269
26,0,165759186688963158679061667528679233197,0.9919441460794844
26,1,232171461934755562419699703710692487104,0.9930182599355531
